Date,melt_rate,melt_rate_smooth_6h,Qm3s,SOY,DOY
2017-09-02 08:00:00,0.0,0.0,0.0,21110400.0,244.33333333333334
2017-09-02 08:15:00,0.0,0.0,0.0,21111300.0,244.34375
2017-09-02 08:30:00,0.0,0.0,0.0,21112200.0,244.35416666666666
2017-09-02 08:45:00,0.0,0.0,0.0,21113100.0,244.36458333333334
2017-09-02 09:00:00,0.0,0.0,0.0,21114000.0,244.375
2017-09-02 09:15:00,0.0,0.0,0.0,21114900.0,244.38541666666666
2017-09-02 09:30:00,0.0,0.0,0.0,21115800.0,244.39583333333334
2017-09-02 09:45:00,0.0,0.0,0.0,21116700.0,244.40625
2017-09-02 10:00:00,0.0,0.0,0.0,21117600.0,244.41666666666666
2017-09-02 10:15:00,0.0,0.0,0.0,21118500.0,244.42708333333334
2017-09-02 10:30:00,0.0,0.0,0.0,21119400.0,244.4375
2017-09-02 10:45:00,0.0,0.0,0.0,21120300.0,244.44791666666666
2017-09-02 11:00:00,0.0,0.0,0.0,21121200.0,244.45833333333334
2017-09-02 11:15:00,0.0,0.0,0.0,21122100.0,244.46875
2017-09-02 11:30:00,0.0,0.0,0.0,21123000.0,244.47916666666666
2017-09-02 11:45:00,0.0,0.0,0.0,21123900.0,244.48958333333334
2017-09-02 12:00:00,0.0,0.0,0.0,21124800.0,244.5
2017-09-02 12:15:00,0.0,0.0,0.0,21125700.0,244.51041666666666
2017-09-02 12:30:00,0.0,0.04976491666666402,0.011058870370369784,21126600.0,244.52083333333334
2017-09-02 12:45:00,0.0,0.09941524999999736,0.02209227777777719,21127500.0,244.53125
2017-09-02 13:00:00,0.0,0.14920033333333071,0.03315562962962905,21128400.0,244.54166666666666
2017-09-02 13:15:00,0.0,0.1977485833333307,0.04394412962962905,21129300.0,244.55208333333334
2017-09-02 13:30:00,0.0,0.1977485833333307,0.04394412962962905,21130200.0,244.5625
2017-09-02 13:45:00,0.0,0.1977485833333307,0.04394412962962905,21131100.0,244.57291666666666
2017-09-02 14:00:00,0.0,0.1977485833333307,0.04394412962962905,21132000.0,244.58333333333334
2017-09-02 14:15:00,0.0,0.1977485833333307,0.04394412962962905,21132900.0,244.59375
2017-09-02 14:30:00,0.0,0.1977485833333307,0.04394412962962905,21133800.0,244.60416666666666
2017-09-02 14:45:00,0.0,0.1977485833333307,0.04394412962962905,21134700.0,244.61458333333334
2017-09-02 15:00:00,0.0,0.1977485833333307,0.04394412962962905,21135600.0,244.625
2017-09-02 15:15:00,0.0,0.1977485833333307,0.04394412962962905,21136500.0,244.63541666666666
2017-09-02 15:30:00,1.194358,0.1977485833333307,0.04394412962962905,21137400.0,244.64583333333334
2017-09-02 15:45:00,1.191608,0.1977485833333307,0.04394412962962905,21138300.0,244.65625
2017-09-02 16:00:00,1.1948420000000002,0.1977485833333307,0.04394412962962905,21139200.0,244.66666666666666
2017-09-02 16:15:00,1.1651580000000001,0.1977485833333307,0.04394412962962905,21140100.0,244.67708333333334
2017-09-02 16:30:00,0.0,0.1977485833333307,0.04394412962962905,21141000.0,244.6875
2017-09-02 16:45:00,0.0,0.1977485833333307,0.04394412962962905,21141900.0,244.69791666666666
2017-09-02 17:00:00,0.0,0.1977485833333307,0.04394412962962905,21142800.0,244.70833333333334
2017-09-02 17:15:00,0.0,0.1977485833333307,0.04394412962962905,21143700.0,244.71875
2017-09-02 17:30:00,0.0,0.1977485833333307,0.04394412962962905,21144600.0,244.72916666666666
2017-09-02 17:45:00,0.0,0.1977485833333307,0.04394412962962905,21145500.0,244.73958333333334
2017-09-02 18:00:00,0.0,0.1977485833333307,0.04394412962962905,21146400.0,244.75
2017-09-02 18:15:00,0.0,0.1977485833333307,0.04394412962962905,21147300.0,244.76041666666666
2017-09-02 18:30:00,0.0,0.14798366666666404,0.03288525925925868,21148200.0,244.77083333333334
2017-09-02 18:45:00,0.0,0.0983333333333307,0.02185185185185127,21149100.0,244.78125
2017-09-02 19:00:00,0.0,0.04854824999999736,0.010788499999999413,21150000.0,244.79166666666666
2017-09-02 19:15:00,0.0,0.0,0.0,21150900.0,244.80208333333334
2017-09-02 19:30:00,0.0,0.0,0.0,21151800.0,244.8125
2017-09-02 19:45:00,0.0,0.0,0.0,21152700.0,244.82291666666666
2017-09-02 20:00:00,0.0,0.0,0.0,21153600.0,244.83333333333334
2017-09-02 20:15:00,0.0,0.0,0.0,21154500.0,244.84375
2017-09-02 20:30:00,0.0,0.0,0.0,21155400.0,244.85416666666666
2017-09-02 20:45:00,0.0,0.0,0.0,21156300.0,244.86458333333334
2017-09-02 21:00:00,0.0,0.0,0.0,21157200.0,244.875
2017-09-02 21:15:00,0.0,0.0,0.0,21158100.0,244.88541666666666
2017-09-02 21:30:00,0.0,0.0,0.0,21159000.0,244.89583333333334
2017-09-02 21:45:00,0.0,0.0,0.0,21159900.0,244.90625
2017-09-02 22:00:00,0.0,0.0,0.0,21160800.0,244.91666666666666
2017-09-02 22:15:00,0.0,0.0,0.0,21161700.0,244.92708333333334
2017-09-02 22:30:00,0.0,0.0,0.0,21162600.0,244.9375
2017-09-02 22:45:00,0.0,0.0,0.0,21163500.0,244.94791666666666
2017-09-02 23:00:00,0.0,0.0,0.0,21164400.0,244.95833333333334
2017-09-02 23:15:00,0.0,0.0,0.0,21165300.0,244.96875
2017-09-02 23:30:00,0.0,0.0,0.0,21166200.0,244.97916666666666
2017-09-02 23:45:00,0.0,0.0,0.0,21167100.0,244.98958333333334
2017-09-03 00:00:00,0.0,0.0,0.0,21168000.0,245.0
2017-09-03 00:15:00,0.0,0.0,0.0,21168900.0,245.01041666666666
2017-09-03 00:30:00,0.0,0.0,0.0,21169800.0,245.02083333333334
2017-09-03 00:45:00,0.0,0.0,0.0,21170700.0,245.03125
2017-09-03 01:00:00,0.0,0.0,0.0,21171600.0,245.04166666666666
2017-09-03 01:15:00,0.0,0.0,0.0,21172500.0,245.05208333333334
2017-09-03 01:30:00,0.0,0.0,0.0,21173400.0,245.0625
2017-09-03 01:45:00,0.0,0.0,0.0,21174300.0,245.07291666666666
2017-09-03 02:00:00,0.0,0.0,0.0,21175200.0,245.08333333333334
2017-09-03 02:15:00,0.0,0.0,0.0,21176100.0,245.09375
2017-09-03 02:30:00,0.0,0.0,0.0,21177000.0,245.10416666666666
2017-09-03 02:45:00,0.0,0.0,0.0,21177900.0,245.11458333333334
2017-09-03 03:00:00,0.0,0.0,0.0,21178800.0,245.125
2017-09-03 03:15:00,0.0,0.0,0.0,21179700.0,245.13541666666666
2017-09-03 03:30:00,0.0,0.0,0.0,21180600.0,245.14583333333334
2017-09-03 03:45:00,0.0,0.0,0.0,21181500.0,245.15625
2017-09-03 04:00:00,0.0,0.0,0.0,21182400.0,245.16666666666666
2017-09-03 04:15:00,0.0,0.0,0.0,21183300.0,245.17708333333334
2017-09-03 04:30:00,0.0,0.0,0.0,21184200.0,245.1875
2017-09-03 04:45:00,0.0,0.0,0.0,21185100.0,245.19791666666666
2017-09-03 05:00:00,0.0,0.0,0.0,21186000.0,245.20833333333334
2017-09-03 05:15:00,0.0,0.0,0.0,21186900.0,245.21875
2017-09-03 05:30:00,0.0,0.0,0.0,21187800.0,245.22916666666666
2017-09-03 05:45:00,0.0,0.0,0.0,21188700.0,245.23958333333334
2017-09-03 06:00:00,0.0,0.0,0.0,21189600.0,245.25
2017-09-03 06:15:00,0.0,0.0,0.0,21190500.0,245.26041666666666
2017-09-03 06:30:00,0.0,0.0,0.0,21191400.0,245.27083333333334
2017-09-03 06:45:00,0.0,0.0,0.0,21192300.0,245.28125
2017-09-03 07:00:00,0.0,0.0,0.0,21193200.0,245.29166666666666
2017-09-03 07:15:00,0.0,0.0,0.0,21194100.0,245.30208333333334
2017-09-03 07:30:00,0.0,0.0,0.0,21195000.0,245.3125
2017-09-03 07:45:00,0.0,0.0,0.0,21195900.0,245.32291666666666
2017-09-03 08:00:00,0.0,0.0,0.0,21196800.0,245.33333333333334
2017-09-03 08:15:00,0.0,0.0,0.0,21197700.0,245.34375
2017-09-03 08:30:00,0.0,0.0,0.0,21198600.0,245.35416666666666
2017-09-03 08:45:00,0.0,0.0,0.0,21199500.0,245.36458333333334
2017-09-03 09:00:00,0.0,0.0,0.0,21200400.0,245.375
2017-09-03 09:15:00,0.0,0.0,0.0,21201300.0,245.38541666666666
2017-09-03 09:30:00,0.0,0.0,0.0,21202200.0,245.39583333333334
2017-09-03 09:45:00,0.0,0.0,0.0,21203100.0,245.40625
2017-09-03 10:00:00,0.0,0.0,0.0,21204000.0,245.41666666666666
2017-09-03 10:15:00,0.0,0.0,0.0,21204900.0,245.42708333333334
2017-09-03 10:30:00,0.0,0.0,0.0,21205800.0,245.4375
2017-09-03 10:45:00,0.0,0.0,0.0,21206700.0,245.44791666666666
2017-09-03 11:00:00,0.0,0.0,0.0,21207600.0,245.45833333333334
2017-09-03 11:15:00,0.0,0.0,0.0,21208500.0,245.46875
2017-09-03 11:30:00,0.0,0.0,0.0,21209400.0,245.47916666666666
2017-09-03 11:45:00,0.0,0.0,0.0,21210300.0,245.48958333333334
2017-09-03 12:00:00,0.0,0.0,0.0,21211200.0,245.5
2017-09-03 12:15:00,0.0,0.0,0.0,21212100.0,245.51041666666666
2017-09-03 12:30:00,0.0,0.0,0.0,21213000.0,245.52083333333334
2017-09-03 12:45:00,0.0,0.0,0.0,21213900.0,245.53125
2017-09-03 13:00:00,0.0,0.0,0.0,21214800.0,245.54166666666666
2017-09-03 13:15:00,0.0,0.0,0.0,21215700.0,245.55208333333334
2017-09-03 13:30:00,0.0,0.0,0.0,21216600.0,245.5625
2017-09-03 13:45:00,0.0,0.0,0.0,21217500.0,245.57291666666666
2017-09-03 14:00:00,0.0,0.0,0.0,21218400.0,245.58333333333334
2017-09-03 14:15:00,0.0,0.0,0.0,21219300.0,245.59375
2017-09-03 14:30:00,0.0,0.0,0.0,21220200.0,245.60416666666666
2017-09-03 14:45:00,0.0,0.0,0.0,21221100.0,245.61458333333334
2017-09-03 15:00:00,0.0,0.0,0.0,21222000.0,245.625
2017-09-03 15:15:00,0.0,0.0,0.0,21222900.0,245.63541666666666
2017-09-03 15:30:00,0.0,0.0,0.0,21223800.0,245.64583333333334
2017-09-03 15:45:00,0.0,0.0,0.0,21224700.0,245.65625
2017-09-03 16:00:00,0.0,0.0,0.0,21225600.0,245.66666666666666
2017-09-03 16:15:00,0.0,0.0,0.0,21226500.0,245.67708333333334
2017-09-03 16:30:00,0.0,0.0,0.0,21227400.0,245.6875
2017-09-03 16:45:00,0.0,0.0,0.0,21228300.0,245.69791666666666
2017-09-03 17:00:00,0.0,0.0,0.0,21229200.0,245.70833333333334
2017-09-03 17:15:00,0.0,0.0,0.0,21230100.0,245.71875
2017-09-03 17:30:00,0.0,0.0,0.0,21231000.0,245.72916666666666
2017-09-03 17:45:00,0.0,0.0,0.0,21231900.0,245.73958333333334
2017-09-03 18:00:00,0.0,0.0,0.0,21232800.0,245.75
2017-09-03 18:15:00,0.0,0.0,0.0,21233700.0,245.76041666666666
2017-09-03 18:30:00,0.0,0.0,0.0,21234600.0,245.77083333333334
2017-09-03 18:45:00,0.0,0.0,0.0,21235500.0,245.78125
2017-09-03 19:00:00,0.0,0.0,0.0,21236400.0,245.79166666666666
2017-09-03 19:15:00,0.0,0.0,0.0,21237300.0,245.80208333333334
2017-09-03 19:30:00,0.0,0.0,0.0,21238200.0,245.8125
2017-09-03 19:45:00,0.0,0.0,0.0,21239100.0,245.82291666666666
2017-09-03 20:00:00,0.0,0.0,0.0,21240000.0,245.83333333333334
2017-09-03 20:15:00,0.0,0.0,0.0,21240900.0,245.84375
2017-09-03 20:30:00,0.0,0.0,0.0,21241800.0,245.85416666666666
2017-09-03 20:45:00,0.0,0.0,0.0,21242700.0,245.86458333333334
2017-09-03 21:00:00,0.0,0.0,0.0,21243600.0,245.875
2017-09-03 21:15:00,0.0,0.0,0.0,21244500.0,245.88541666666666
2017-09-03 21:30:00,0.0,0.0,0.0,21245400.0,245.89583333333334
2017-09-03 21:45:00,0.0,0.0,0.0,21246300.0,245.90625
2017-09-03 22:00:00,0.0,0.0,0.0,21247200.0,245.91666666666666
2017-09-03 22:15:00,0.0,0.0,0.0,21248100.0,245.92708333333334
2017-09-03 22:30:00,0.0,0.0,0.0,21249000.0,245.9375
2017-09-03 22:45:00,0.0,0.0,0.0,21249900.0,245.94791666666666
2017-09-03 23:00:00,0.0,0.0,0.0,21250800.0,245.95833333333334
2017-09-03 23:15:00,0.0,0.0,0.0,21251700.0,245.96875
2017-09-03 23:30:00,0.0,0.0,0.0,21252600.0,245.97916666666666
2017-09-03 23:45:00,0.0,0.0,0.0,21253500.0,245.98958333333334
2017-09-04 00:00:00,0.0,0.0,0.0,21254400.0,246.0
2017-09-04 00:15:00,0.0,0.0,0.0,21255300.0,246.01041666666666
2017-09-04 00:30:00,0.0,0.0,0.0,21256200.0,246.02083333333334
2017-09-04 00:45:00,0.0,0.0,0.0,21257100.0,246.03125
2017-09-04 01:00:00,0.0,0.0,0.0,21258000.0,246.04166666666666
2017-09-04 01:15:00,0.0,0.0,0.0,21258900.0,246.05208333333334
2017-09-04 01:30:00,0.0,0.0,0.0,21259800.0,246.0625
2017-09-04 01:45:00,0.0,0.0,0.0,21260700.0,246.07291666666666
2017-09-04 02:00:00,0.0,0.0,0.0,21261600.0,246.08333333333334
2017-09-04 02:15:00,0.0,0.0,0.0,21262500.0,246.09375
2017-09-04 02:30:00,0.0,0.0,0.0,21263400.0,246.10416666666666
2017-09-04 02:45:00,0.0,0.0,0.0,21264300.0,246.11458333333334
2017-09-04 03:00:00,0.0,0.0,0.0,21265200.0,246.125
2017-09-04 03:15:00,0.0,0.0,0.0,21266100.0,246.13541666666666
2017-09-04 03:30:00,0.0,0.0,0.0,21267000.0,246.14583333333334
2017-09-04 03:45:00,0.0,0.0,0.0,21267900.0,246.15625
2017-09-04 04:00:00,0.0,0.0,0.0,21268800.0,246.16666666666666
2017-09-04 04:15:00,0.0,0.0,0.0,21269700.0,246.17708333333334
2017-09-04 04:30:00,0.0,0.0,0.0,21270600.0,246.1875
2017-09-04 04:45:00,0.0,0.0,0.0,21271500.0,246.19791666666666
2017-09-04 05:00:00,0.0,0.0,0.0,21272400.0,246.20833333333334
2017-09-04 05:15:00,0.0,0.0,0.0,21273300.0,246.21875
2017-09-04 05:30:00,0.0,0.0,0.0,21274200.0,246.22916666666666
2017-09-04 05:45:00,0.0,0.0,0.0,21275100.0,246.23958333333334
2017-09-04 06:00:00,0.0,0.0,0.0,21276000.0,246.25
2017-09-04 06:15:00,0.0,0.0,0.0,21276900.0,246.26041666666666
2017-09-04 06:30:00,0.0,0.0,0.0,21277800.0,246.27083333333334
2017-09-04 06:45:00,0.0,0.0,0.0,21278700.0,246.28125
2017-09-04 07:00:00,0.0,0.0,0.0,21279600.0,246.29166666666666
2017-09-04 07:15:00,0.0,0.0,0.0,21280500.0,246.30208333333334
2017-09-04 07:30:00,0.0,0.0,0.0,21281400.0,246.3125
2017-09-04 07:45:00,0.0,0.0,0.0,21282300.0,246.32291666666666
2017-09-04 08:00:00,0.0,0.0,0.0,21283200.0,246.33333333333334
2017-09-04 08:15:00,0.0,0.0,0.0,21284100.0,246.34375
2017-09-04 08:30:00,0.0,0.0,0.0,21285000.0,246.35416666666666
2017-09-04 08:45:00,0.0,0.0,0.0,21285900.0,246.36458333333334
2017-09-04 09:00:00,0.0,0.0,0.0,21286800.0,246.375
2017-09-04 09:15:00,0.0,0.0,0.0,21287700.0,246.38541666666666
2017-09-04 09:30:00,0.0,0.0,0.0,21288600.0,246.39583333333334
2017-09-04 09:45:00,0.0,0.0,0.0,21289500.0,246.40625
2017-09-04 10:00:00,0.0,0.0,0.0,21290400.0,246.41666666666666
2017-09-04 10:15:00,0.0,0.0,0.0,21291300.0,246.42708333333334
2017-09-04 10:30:00,0.0,0.0,0.0,21292200.0,246.4375
2017-09-04 10:45:00,0.0,0.0,0.0,21293100.0,246.44791666666666
2017-09-04 11:00:00,0.0,0.0,0.0,21294000.0,246.45833333333334
2017-09-04 11:15:00,0.0,0.0,0.0,21294900.0,246.46875
2017-09-04 11:30:00,0.0,0.0,0.0,21295800.0,246.47916666666666
2017-09-04 11:45:00,0.0,0.0,0.0,21296700.0,246.48958333333334
2017-09-04 12:00:00,0.0,0.0,0.0,21297600.0,246.5
2017-09-04 12:15:00,0.0,0.0,0.0,21298500.0,246.51041666666666
2017-09-04 12:30:00,0.0,0.0,0.0,21299400.0,246.52083333333334
2017-09-04 12:45:00,0.0,0.0,0.0,21300300.0,246.53125
2017-09-04 13:00:00,0.0,0.0,0.0,21301200.0,246.54166666666666
2017-09-04 13:15:00,0.0,0.0,0.0,21302100.0,246.55208333333334
2017-09-04 13:30:00,0.0,0.0,0.0,21303000.0,246.5625
2017-09-04 13:45:00,0.0,0.0,0.0,21303900.0,246.57291666666666
2017-09-04 14:00:00,0.0,0.0,0.0,21304800.0,246.58333333333334
2017-09-04 14:15:00,0.0,0.0,0.0,21305700.0,246.59375
2017-09-04 14:30:00,0.0,0.0,0.0,21306600.0,246.60416666666666
2017-09-04 14:45:00,0.0,0.0,0.0,21307500.0,246.61458333333334
2017-09-04 15:00:00,0.0,0.0,0.0,21308400.0,246.625
2017-09-04 15:15:00,0.0,0.0,0.0,21309300.0,246.63541666666666
2017-09-04 15:30:00,0.0,0.0,0.0,21310200.0,246.64583333333334
2017-09-04 15:45:00,0.0,0.0,0.0,21311100.0,246.65625
2017-09-04 16:00:00,0.0,0.0,0.0,21312000.0,246.66666666666666
2017-09-04 16:15:00,0.0,0.0,0.0,21312900.0,246.67708333333334
2017-09-04 16:30:00,0.0,0.0,0.0,21313800.0,246.6875
2017-09-04 16:45:00,0.0,0.0,0.0,21314700.0,246.69791666666666
2017-09-04 17:00:00,0.0,0.0,0.0,21315600.0,246.70833333333334
2017-09-04 17:15:00,0.0,0.0,0.0,21316500.0,246.71875
2017-09-04 17:30:00,0.0,0.0,0.0,21317400.0,246.72916666666666
2017-09-04 17:45:00,0.0,0.0,0.0,21318300.0,246.73958333333334
2017-09-04 18:00:00,0.0,0.0,0.0,21319200.0,246.75
2017-09-04 18:15:00,0.0,0.0,0.0,21320100.0,246.76041666666666
2017-09-04 18:30:00,0.0,0.0,0.0,21321000.0,246.77083333333334
2017-09-04 18:45:00,0.0,0.0,0.0,21321900.0,246.78125
2017-09-04 19:00:00,0.0,0.0,0.0,21322800.0,246.79166666666666
2017-09-04 19:15:00,0.0,0.0,0.0,21323700.0,246.80208333333334
2017-09-04 19:30:00,0.0,0.0,0.0,21324600.0,246.8125
2017-09-04 19:45:00,0.0,0.0,0.0,21325500.0,246.82291666666666
2017-09-04 20:00:00,0.0,0.0,0.0,21326400.0,246.83333333333334
2017-09-04 20:15:00,0.0,0.0,0.0,21327300.0,246.84375
2017-09-04 20:30:00,0.0,0.0,0.0,21328200.0,246.85416666666666
2017-09-04 20:45:00,0.0,0.0,0.0,21329100.0,246.86458333333334
2017-09-04 21:00:00,0.0,0.0,0.0,21330000.0,246.875
2017-09-04 21:15:00,0.0,0.0,0.0,21330900.0,246.88541666666666
2017-09-04 21:30:00,0.0,0.0,0.0,21331800.0,246.89583333333334
2017-09-04 21:45:00,0.0,0.0,0.0,21332700.0,246.90625
2017-09-04 22:00:00,0.0,0.0,0.0,21333600.0,246.91666666666666
2017-09-04 22:15:00,0.0,0.0,0.0,21334500.0,246.92708333333334
2017-09-04 22:30:00,0.0,0.0,0.0,21335400.0,246.9375
2017-09-04 22:45:00,0.0,0.0,0.0,21336300.0,246.94791666666666
2017-09-04 23:00:00,0.0,0.0,0.0,21337200.0,246.95833333333334
2017-09-04 23:15:00,0.0,0.0,0.0,21338100.0,246.96875
2017-09-04 23:30:00,0.0,0.0,0.0,21339000.0,246.97916666666666
2017-09-04 23:45:00,0.0,0.0,0.0,21339900.0,246.98958333333334
2017-09-05 00:00:00,0.0,0.0,0.0,21340800.0,247.0
2017-09-05 00:15:00,0.0,0.0,0.0,21341700.0,247.01041666666666
2017-09-05 00:30:00,0.0,0.0,0.0,21342600.0,247.02083333333334
2017-09-05 00:45:00,0.0,0.0,0.0,21343500.0,247.03125
2017-09-05 01:00:00,0.0,0.0,0.0,21344400.0,247.04166666666666
2017-09-05 01:15:00,0.0,0.0,0.0,21345300.0,247.05208333333334
2017-09-05 01:30:00,0.0,0.0,0.0,21346200.0,247.0625
2017-09-05 01:45:00,0.0,0.0,0.0,21347100.0,247.07291666666666
2017-09-05 02:00:00,0.0,0.0,0.0,21348000.0,247.08333333333334
2017-09-05 02:15:00,0.0,0.0,0.0,21348900.0,247.09375
2017-09-05 02:30:00,0.0,0.0,0.0,21349800.0,247.10416666666666
2017-09-05 02:45:00,0.0,0.0,0.0,21350700.0,247.11458333333334
2017-09-05 03:00:00,0.0,0.0,0.0,21351600.0,247.125
2017-09-05 03:15:00,0.0,0.0,0.0,21352500.0,247.13541666666666
2017-09-05 03:30:00,0.0,0.0,0.0,21353400.0,247.14583333333334
2017-09-05 03:45:00,0.0,0.0,0.0,21354300.0,247.15625
2017-09-05 04:00:00,0.0,0.0,0.0,21355200.0,247.16666666666666
2017-09-05 04:15:00,0.0,0.0,0.0,21356100.0,247.17708333333334
2017-09-05 04:30:00,0.0,0.0,0.0,21357000.0,247.1875
2017-09-05 04:45:00,0.0,0.0,0.0,21357900.0,247.19791666666666
2017-09-05 05:00:00,0.0,0.0,0.0,21358800.0,247.20833333333334
2017-09-05 05:15:00,0.0,0.0,0.0,21359700.0,247.21875
2017-09-05 05:30:00,0.0,0.0,0.0,21360600.0,247.22916666666666
2017-09-05 05:45:00,0.0,0.0,0.0,21361500.0,247.23958333333334
2017-09-05 06:00:00,0.0,0.0,0.0,21362400.0,247.25
2017-09-05 06:15:00,0.0,0.0,0.0,21363300.0,247.26041666666666
2017-09-05 06:30:00,0.0,0.0,0.0,21364200.0,247.27083333333334
2017-09-05 06:45:00,0.0,0.0,0.0,21365100.0,247.28125
2017-09-05 07:00:00,0.0,0.0,0.0,21366000.0,247.29166666666666
2017-09-05 07:15:00,0.0,0.0,0.0,21366900.0,247.30208333333334
2017-09-05 07:30:00,0.0,0.0,0.0,21367800.0,247.3125
2017-09-05 07:45:00,0.0,0.0,0.0,21368700.0,247.32291666666666
2017-09-05 08:00:00,0.0,0.0,0.0,21369600.0,247.33333333333334
2017-09-05 08:15:00,0.0,0.0,0.0,21370500.0,247.34375
2017-09-05 08:30:00,0.0,0.0,0.0,21371400.0,247.35416666666666
2017-09-05 08:45:00,0.0,0.0,0.0,21372300.0,247.36458333333334
2017-09-05 09:00:00,0.0,0.0,0.0,21373200.0,247.375
2017-09-05 09:15:00,0.0,0.0,0.0,21374100.0,247.38541666666666
2017-09-05 09:30:00,0.0,0.0,0.0,21375000.0,247.39583333333334
2017-09-05 09:45:00,0.0,0.0,0.0,21375900.0,247.40625
2017-09-05 10:00:00,0.0,0.0,0.0,21376800.0,247.41666666666666
2017-09-05 10:15:00,0.0,0.0,0.0,21377700.0,247.42708333333334
2017-09-05 10:30:00,0.0,0.0,0.0,21378600.0,247.4375
2017-09-05 10:45:00,0.0,0.0,0.0,21379500.0,247.44791666666666
2017-09-05 11:00:00,0.0,0.0,0.0,21380400.0,247.45833333333334
2017-09-05 11:15:00,0.0,0.0,0.0,21381300.0,247.46875
2017-09-05 11:30:00,0.0,0.0,0.0,21382200.0,247.47916666666666
2017-09-05 11:45:00,0.0,0.0,0.0,21383100.0,247.48958333333334
2017-09-05 12:00:00,0.0,0.0,0.0,21384000.0,247.5
2017-09-05 12:15:00,0.0,0.0,0.0,21384900.0,247.51041666666666
2017-09-05 12:30:00,0.0,0.0,0.0,21385800.0,247.52083333333334
2017-09-05 12:45:00,0.0,0.0,0.0,21386700.0,247.53125
2017-09-05 13:00:00,0.0,0.0,0.0,21387600.0,247.54166666666666
2017-09-05 13:15:00,0.0,0.0,0.0,21388500.0,247.55208333333334
2017-09-05 13:30:00,0.0,0.0,0.0,21389400.0,247.5625
2017-09-05 13:45:00,0.0,0.0,0.0,21390300.0,247.57291666666666
2017-09-05 14:00:00,0.0,0.0,0.0,21391200.0,247.58333333333334
2017-09-05 14:15:00,0.0,0.0,0.0,21392100.0,247.59375
2017-09-05 14:30:00,0.0,0.0,0.0,21393000.0,247.60416666666666
2017-09-05 14:45:00,0.0,0.0,0.0,21393900.0,247.61458333333334
2017-09-05 15:00:00,0.0,0.0,0.0,21394800.0,247.625
2017-09-05 15:15:00,0.0,0.0,0.0,21395700.0,247.63541666666666
2017-09-05 15:30:00,0.0,0.0,0.0,21396600.0,247.64583333333334
2017-09-05 15:45:00,0.0,0.0,0.0,21397500.0,247.65625
2017-09-05 16:00:00,0.0,0.0,0.0,21398400.0,247.66666666666666
2017-09-05 16:15:00,0.0,0.0,0.0,21399300.0,247.67708333333334
2017-09-05 16:30:00,0.0,0.0,0.0,21400200.0,247.6875
2017-09-05 16:45:00,0.0,0.0,0.0,21401100.0,247.69791666666666
2017-09-05 17:00:00,0.0,0.0,0.0,21402000.0,247.70833333333334
2017-09-05 17:15:00,0.0,0.0,0.0,21402900.0,247.71875
2017-09-05 17:30:00,0.0,0.0,0.0,21403800.0,247.72916666666666
2017-09-05 17:45:00,0.0,0.0,0.0,21404700.0,247.73958333333334
2017-09-05 18:00:00,0.0,0.0,0.0,21405600.0,247.75
2017-09-05 18:15:00,0.0,0.0,0.0,21406500.0,247.76041666666666
2017-09-05 18:30:00,0.0,0.0,0.0,21407400.0,247.77083333333334
2017-09-05 18:45:00,0.0,0.0,0.0,21408300.0,247.78125
2017-09-05 19:00:00,0.0,0.0,0.0,21409200.0,247.79166666666666
2017-09-05 19:15:00,0.0,0.0,0.0,21410100.0,247.80208333333334
2017-09-05 19:30:00,0.0,0.0,0.0,21411000.0,247.8125
2017-09-05 19:45:00,0.0,0.0,0.0,21411900.0,247.82291666666666
2017-09-05 20:00:00,0.0,0.0,0.0,21412800.0,247.83333333333334
2017-09-05 20:15:00,0.0,0.0,0.0,21413700.0,247.84375
2017-09-05 20:30:00,0.0,0.0,0.0,21414600.0,247.85416666666666
2017-09-05 20:45:00,0.0,0.0,0.0,21415500.0,247.86458333333334
2017-09-05 21:00:00,0.0,0.0,0.0,21416400.0,247.875
2017-09-05 21:15:00,0.0,0.0,0.0,21417300.0,247.88541666666666
2017-09-05 21:30:00,0.0,0.0,0.0,21418200.0,247.89583333333334
2017-09-05 21:45:00,0.0,0.0,0.0,21419100.0,247.90625
2017-09-05 22:00:00,0.0,0.0,0.0,21420000.0,247.91666666666666
2017-09-05 22:15:00,0.0,0.0,0.0,21420900.0,247.92708333333334
2017-09-05 22:30:00,0.0,0.0,0.0,21421800.0,247.9375
2017-09-05 22:45:00,0.0,0.0,0.0,21422700.0,247.94791666666666
2017-09-05 23:00:00,0.0,0.0,0.0,21423600.0,247.95833333333334
2017-09-05 23:15:00,0.0,0.0,0.0,21424500.0,247.96875
2017-09-05 23:30:00,0.0,0.0,0.0,21425400.0,247.97916666666666
2017-09-05 23:45:00,0.0,0.0,0.0,21426300.0,247.98958333333334
2017-09-06 00:00:00,0.0,0.0,0.0,21427200.0,248.0
2017-09-06 00:15:00,0.0,0.0,0.0,21428100.0,248.01041666666666
2017-09-06 00:30:00,0.0,0.0,0.0,21429000.0,248.02083333333334
2017-09-06 00:45:00,0.0,0.0,0.0,21429900.0,248.03125
2017-09-06 01:00:00,0.0,0.0,0.0,21430800.0,248.04166666666666
2017-09-06 01:15:00,0.0,0.0,0.0,21431700.0,248.05208333333334
2017-09-06 01:30:00,0.0,0.0,0.0,21432600.0,248.0625
2017-09-06 01:45:00,0.0,0.0,0.0,21433500.0,248.07291666666666
